"","station.id","elev","lon","lat","station.name"
"6365","396212",1019,-103.23,43.18,"OELRICHS    "
"6366","396292",567,-100.07,44.7,"ONIDA 4 NW  "
"6367","396304",903,-103.27,43.4,"ORAL        "
"6368","396357",894,-103.65,44.73,"ORMAN DAM   "
"6369","396397",641,-101.37,44.22,"OTTUMWA     "
"6370","396427",1382,-103.5,44.07,"PACTOLA DAM "
"6371","396462",424,-97.9,43.4,"PARKSTON 8 E"
"6372","396552",673,-101.6,44.05,"PHILIP      "
"6373","396574",454,-98.53,43.07,"PICKSTOWN   "
"6374","396597",526,-100.28,44.38,"PIERRE FAA A"
"6375","396612",976,-102.55,43.03,"PINE RIDGE  "
"6376","396636",744,-102.18,44.55,"PLAINVIEW 4 "
"6377","396712",491,-100.28,45.92,"POLLOCK     "
"6378","396736",851,-102.45,43.45,"PORCUPINE 11"
"6379","396790",552,-100.17,43.97,"PRESHO 7 NW "
"6380","396832",470,-99.18,43.78,"PUKWANA 3 W "
"6381","396907",854,-103.07,45.78,"RALPH 1 N   "
"6382","396937",981,-103.1,44.15,"RAPID CITY R"
"6383","396947",1052,-103.28,44.12,"RAPID CITY  "
"6384","397047",397,-98.53,44.87,"REDFIELD    "
"6385","397052",393,-98.38,44.88,"REDFIELD 2 N"
"6386","397062",912,-103.4,45.37,"REDIG 11 NE "
"6387","397191",720,-100.8,45.1,"RIDGEVIEW   "
"6388","397277",558,-99.33,45.45,"ROSCOE      "
"6389","397512",857,-102.55,43.77,"SCENIC      "
"6390","397545",573,-100.03,45.5,"SELBY       "
"6391","397567",680,-102.2,45.77,"SHADEHILL DA"
"6392","397667",434,-96.73,43.57,"SIOUX FALLS "
"6393","397742",366,-97.05,45.67,"SISSETON    "
"6394","397882",1192,-103.78,44.48,"SPEARFISH   "
"6395","397992",558,-99.45,44.25,"STEPHAN 1 EN"
"6396","398116",613,-97.03,45.32,"SUMMIT 1 W  "
"6397","398307",659,-101.07,45.43,"TIMBER LAKE "
"6398","398472",433,-97.87,43,"TYNDALL     "
"6399","398494",906,-102.67,44.57,"UNION CENTER"
"6400","398528",725,-102.32,45.25,"USTA        "
"6401","398552",845,-103.4,44.62,"VALE        "
"6402","398622",363,-96.92,42.75,"VERMILLION 2"
"6403","398727",576,-100.28,43.92,"VIVIAN      "
"6404","398767",439,-98.28,43.08,"WAGNER      "
"6405","398911",708,-102.43,44.07,"WASTA       "
"6406","398932",532,-97.15,44.92,"WATERTOWN FA"
"6407","398980",558,-97.33,45.43,"WAUBAY NWR  "
"6408","399004",570,-97.53,45.33,"WEBSTER     "
"6409","399012",561,-97.55,45.48,"WEBSTER 10 N"
"6410","399042",519,-96.97,44,"WENTWORTH 2 "
"6411","399070",500,-98.57,44.08,"WESSINGTON S"
"6412","399232",500,-98.72,43.72,"WHITE LAKE  "
"6413","399367",601,-99.87,43.38,"WINNER      "
"6414","399442",664,-100.48,43.5,"WOOD        "
"6415","399502",391,-97.38,42.92,"YANKTON 2 E "
"6416","399537",824,-102.92,45.2,"ZEONA 10 SSW"
"6417","400081",509,-84.88,36.38,"ALLARDT     "
"6418","400137",140,-89.22,35.1,"AMES PLANTAT"
"6419","400271",223,-87.13,35.58,"ASHWOOD     "
"6420","400284",280,-84.57,35.43,"ATHENS      "
"6421","400876",104,-88.95,35.27,"BOLIVAR WATE"
"6422","401094",477,-82.4,36.48,"BRISTOL TRI "
"6423","401145",110,-89.27,35.6,"BROWNSVILLE "
"6424","401480",159,-85.95,36.25,"CARTHAGE    "
"6425","401551",192,-87,36.5,"CEDAR HILL  "
"6426","401561",171,-85.52,36.55,"CELINA      "
"6427","401569",177,-85.82,36.1,"CENTER HILL "
"6428","401587",192,-87.47,35.78,"CENTERVILLE "
"6429","401656",210,-85.2,35.03,"CHATTANOOGA "
"6430","401663",120,-87.22,36.32,"CHEATHAM L &"
"6431","401790",116,-87.37,36.55,"CLARKSVILLE "
"6432","401808",253,-84.78,35.22,"CLEVELAND FI"
"6433","401916",198,-86.73,35.08,"COLDWATER   "
"6434","401957",204,-87.05,35.62,"COLUMBIA 3 W"
"6435","402009",351,-85.5,36.17,"COOKEVILLE  "
"6436","402024",468,-84.38,35,"COPPERHILL  "
"6437","402108",94,-89.67,35.57,"COVINGTON 1W"
"6438","402197",570,-85.08,35.95,"CROSSVILLE M"
"6439","402202",552,-85.13,36.02,"CROSSVILLE E"
"6440","402305",177,-85.45,36.53,"DALE HOLLOW "
"6441","402360",262,-85,35.5,"DAYTON      "
"6442","402385",265,-84.78,35.52,"DECATUR 1 N "
"6443","402489",238,-87.38,36.07,"DICKSON     "
"6444","402589",145,-87.85,36.48,"DOVER 1W    "
"6445","402600",137,-88.7,36.28,"DRESDEN     "
"6446","402685",103,-89.4,36.02,"DYERSBURG MU"
"6447","402806",535,-82.23,36.37,"ELIZABETHTON"
"6448","402811",488,-82.2,36.35,"ELIZABETHTON"
"6449","402929",534,-82.42,36.17,"ERWIN       "
"6450","402934",549,-82.43,36.13,"ERWIN 1 W   "
"6451","402957",259,-84.53,35.33,"NEW BETHEL  "
"6452","403074",204,-86.57,35.15,"FAYETTEVILLE"
"6453","403280",192,-86.85,35.93,"FRANKLIN SEW"
"6454","403420",442,-83.53,35.68,"GATLINBURG 2"
"6455","403679",402,-82.85,36.1,"GREENEVILLE "
"6456","403804",95,-89.43,35.85,"HALLS       "
"6457","404223",299,-87.55,35.55,"HOHENWALD   "
"6458","404417",125,-88.43,36,"HUNTINGDON W"
"6459","404556",128,-88.92,35.6,"JACKSON MCKE"
"6460","404561",122,-88.83,35.62,"JACKSON EXPE"
"6461","404566",128,-88.78,35.55,"JACKSON 2 SE"
"6462","404609",366,-83.5,36.12,"JEFFERSON CI"
"6463","404613",357,-83.45,36.15,"JEFFERSON CI"
"6464","404673",125,-88.05,36.02,"JOHNSONVILLE"
"6465","404771",98,-89.02,36.2,"KENTON      "
"6466","404858",391,-82.5,36.52,"KINGSPORT   "
"6467","404876",137,-87.1,36.12,"KINGSTON SPR"
"6468","404946",253,-83.95,35.88,"KNOXVILLE EX"
"6469","404950",297,-83.98,35.82,"KNOXVILLE MC"
"6470","404955",296,-83.92,35.95,"KNOXVILLE UN"
"6471","404987",302,-86.03,36.53,"LAFAYETTE   "
"6472","405089",290,-87.32,35.27,"LAWRENCEBURG"
"6473","405108",162,-86.27,36.22,"LEBANON 3 W "
"6474","405158",238,-84.25,35.8,"LENOIR CITY "
"6475","405187",240,-86.8,35.45,"LEWISBURG EX"
"6476","405210",162,-88.38,35.68,"LEXINGTON   "
"6477","405278",153,-87.83,35.62,"LINDEN 2    "
"6478","405332",311,-85.3,36.38,"LIVINGSTON R"
"6479","405442",256,-87.43,35.08,"LORETTO     "
"6480","405451",250,-84.35,35.73,"LOUDON 1 E  "
"6481","405535",217,-87.03,35.33,"LYNNVILLE 4 "
"6482","405681",119,-88.85,36.32,"MARTIN UNIV "
"6483","405882",287,-85.8,35.68,"MCMINNVILLE "
"6484","405954",86,-89.98,35.05,"MEMPHIS INTL"
"6485","405956",94,-89.8,35.13,"MEMPHIS WSFO"
"6486","405964",96,-90.05,35.15,"MEMPHIS     "
"6487","406012",140,-88.75,35.92,"MILAN EXP ST"
"6488","406154",192,-87.12,35.67,"MONSANTO    "
"6489","406162",587,-85.85,35.25,"MONTEAGLE   "
"6490","406170",589,-85.27,36.15,"MONTEREY    "
"6491","406271",414,-83.28,36.2,"MORRISTOWN R"
"6492","406274",107,-89.4,35.07,"MOSCOW      "
"6493","406292",744,-81.8,36.48,"MOUNTAIN CIT"
"6494","406328",1979,-83.43,35.65,"MT LECONTE  "
"6495","406340",220,-87.23,35.52,"MOUNT PLEASA"
"6496","406371",168,-86.37,35.92,"MURFREESBORO"
"6497","406402",177,-86.68,36.12,"NASHVILLE ME"
"6498","406435",214,-86.97,35.72,"NEAPOLIS EXP"
"6499","406471",116,-89.27,36.12,"NEWBERN     "
"6500","406534",316,-83.2,35.98,"NEWPORT 1NW "
"6501","406619",296,-84.07,36.18,"NORRIS      "
"6502","406740",271,-84.32,35.93,"OAK RIDGE   "
"6503","406750",276,-84.23,36.03,"OAK RIDGE   "
"6504","406829",442,-84.52,36.5,"ONEIDA      "
"6505","406950",235,-86.58,35.48,"PALMETTO    "
"6506","406977",140,-88.3,36.3,"PARIS 2 NW  "
"6507","407099",131,-88.03,35.63,"PERRYVILLE  "
"6508","407184",262,-85.18,35.6,"PIKEVILLE   "
"6509","407359",195,-86.57,36.62,"PORTLAND    "
"6510","407459",198,-87.03,35.2,"PULASKI     "
"6511","407710",101,-89.53,35.75,"RIPLEY      "
"6512","407834",262,-84.7,35.85,"ROCKWOOD 2  "
"6513","407884",413,-82.98,36.42,"ROGERSVILLE "
"6514","407979",436,-84.7,36.37,"RUGBY       "
"6515","408065",88,-89.35,36.38,"SAMBURG WILD"
"6516","408108",134,-88.27,35.25,"SAVANNAH 6 S"
"6517","408160",146,-88.58,35.17,"SELMER      "
"6518","408179",284,-83.55,35.87,"SEVIERVILLE "
"6519","408184",583,-85.92,35.2,"SEWANEE     "
"6520","408246",220,-86.48,35.48,"SHELBYVILLE "
"6521","408404",329,-85.78,35.97,"SMITHVILLE C"
"6522","408405",284,-85.8,35.95,"SMITHVILLE 2"
"6523","408522",271,-85.5,35.95,"SPARTA      "
"6524","408562",229,-86.83,36.47,"SPRINGFIELD "
"6525","408868",415,-83.55,36.47,"TAZEWELL    "
"6526","409155",319,-86.2,35.35,"TULLAHOMA   "
"6527","409209",653,-82.3,36.17,"UNICOI 3 SW "
"6528","409219",107,-89.05,36.4,"UNION CITY  "
"6529","409455",522,-82.12,36.33,"WATAUGA DAM "
"6530","409492",162,-87.8,36.08,"WAVERLY     "
"6531","409502",229,-87.77,35.3,"WAYNESBORO  "
"6532","409800",296,-86.15,35.18,"WINCHESTER 2"
"6533","409866",229,-86.08,35.83,"WOODBURY 1 W"
"6534","410016",535,-99.68,32.43,"ABILENE MUNI"
"6535","410120",433,-99.28,32.73,"ALBANY      "
"6536","410144",61,-98.07,27.73,"ALICE       "
"6537","410174",1366,-103.67,30.37,"ALPINE      "
"6538","410204",15,-95.25,29.42,"ALVIN       "
"6539","410211",1100,-101.7,35.23,"AMARILLO INT"
"6540","410225",354,-101.03,29.47,"AMISTAD DAM "
"6541","410235",6,-94.58,29.78,"ANAHUAC     "
"6542","410248",967,-102.53,32.32,"ANDREWS     "
"6543","410257",9,-95.38,29.2,"ANGLETON 2 W"
"6544","410268",534,-99.9,32.75,"ANSON       "
"6545","410305",6,-96.8,28.27,"ARANSAS WILD"
"6546","410313",314,-98.63,33.6,"ARCHER CITY "
"6547","410342",9,-97.78,26.93,"ARMSTRONG   "
"6548","410394",537,-100.22,33.13,"ASPERMONT   "
"6549","410404",146,-95.85,32.17,"ATHENS      "
"6550","410428",189,-97.7,30.3,"AUSTIN MUNIC"
"6551","410482",772,-102.3,30.88,"BAKERSFIELD "
"6552","410493",535,-99.98,31.73,"BALLINGER 2N"
"6553","410498",981,-103.75,30.98,"BALMORHEA   "
"6554","410518",140,-96.63,32.27,"BARDWELL DAM"
"6555","410569",15,-95.97,28.98,"BAY CITY WAT"
"6556","410586",6,-94.97,29.73,"BAYTOWN     "
"6557","410611",6,-94.1,30.08,"BEAUMONT CIT"
"6558","410613",9,-94.18,30.07,"BEAUMONT RES"
"6559","410639",78,-97.7,28.45,"BEEVILLE 5NE"
"6560","410665",201,-97.47,31.12,"BELTON DAM  "
"6561","410690",116,-98.38,27.62,"BENAVIDES 2 "
"6562","410691",235,-97.45,32.65,"BENBROOK DAM"
"6563","410779",820,-101.47,31.2,"BIG LAKE 2  "
"6564","410786",773,-101.5,32.23,"BIG SPRING  "
"6565","410805",21,-97.8,27.58,"BISHOP      "
"6566","410832",418,-98.42,30.1,"BLANCO      "
"6567","410902",433,-98.72,29.8,"BOERNE      "
"6568","410923",174,-96.18,33.6,"BONHAM 3 NNE"
"6569","410950",570,-102.95,29.2,"BOQUILLAS RS"
"6570","410955",952,-101.4,35.67,"BORGER      "
"6571","410958",958,-101.45,35.65,"BORGER      "
"6572","410984",339,-97.85,33.57,"BOWIE       "
"6573","410996",223,-97.52,33.07,"BOYD        "
"6574","411000",973,-102.25,35.53,"BOYS RANCH  "
"6575","411007",342,-100.42,29.33,"BRACKETTVILL"
"6576","411017",525,-99.35,31.13,"BRADY       "
"6577","411033",1269,-103,35.65,"BRAVO       "
"6578","411042",366,-98.88,32.77,"BRECKENRIDGE"
"6579","411048",95,-96.4,30.17,"BRENHAM     "
"6580","411063",250,-97.75,33.22,"BRIDGEPORT  "
"6581","411094",92,-94.02,31.33,"BRONSON     "
"6582","411128",1007,-102.25,33.18,"BROWNFIELD 2"
"6583","411136",10,-97.43,25.9,"BROWNSVILLE "
"6584","411138",422,-99,31.72,"BROWNWOOD   "
"6585","411165",311,-98.42,30.75,"BUCHANAN DAM"
"6586","411246",232,-97.3,32.5,"BURLESON    "
"6587","411250",397,-98.22,30.77,"BURNET      "
"6588","411348",119,-96.98,30.85,"CAMERON     "
"6589","411398",442,-100.02,29.63,"CAMP WOOD   "
"6590","411412",714,-100.37,35.92,"CANADIAN    "
"6591","411416",878,-104.68,30.15,"CANDELARIA  "
"6592","411429",305,-98.2,29.87,"CANYON DAM  "
"6593","411430",1092,-101.92,34.98,"CANYON      "
"6594","411486",198,-99.87,28.53,"CARRIZO SPRI"
"6595","411492",580,-100.67,29.8,"CARTA VALLEY"
"6596","411500",92,-94.33,32.15,"CARTHAGE    "
"6597","411524",647,-103.5,29.13,"CASTOLON    "
"6598","411528",171,-99.63,28.33,"CATARINA    "
"6599","411578",107,-94.18,31.8,"CENTER      "
"6600","411596",107,-95.97,31.25,"CENTERVILLE "
"6601","411649",1156,-102.33,35.68,"CHANNING 2  "
"6602","411651",9,-97.45,27.58,"CHAPMAN RANC"
"6603","411663",131,-98.72,28.87,"CHARLOTTE 5 "
"6604","411696",573,-100.2,34.43,"CHILDRESS 3 "
"6605","411698",596,-100.28,34.43,"CHILDRESS MU"
"6606","411715",1610,-103.25,29.25,"CHISOS BASIN"
"6607","411720",70,-98.27,28.47,"CHOKE CANYON"
"6608","411761",875,-100.93,34.95,"CLARENDON   "
"6609","411772",133,-95.03,33.63,"CLARKSVILLE "
"6610","411778",1037,-101.35,35.1,"CLAUDE      "
"6611","411800",232,-97.38,32.35,"CLEBURNE    "
"6612","411810",49,-95.08,30.33,"CLEVELAND   "
"6613","411870",107,-95.15,30.53,"COLDSPRING 5"
"6614","411875",522,-99.43,31.83,"COLEMAN     "
"6615","411888",95,-96.33,30.6,"COLLEGE STAT"
"6616","411889",96,-96.37,30.58,"COLLEGE STN "
"6617","411903",631,-100.87,32.38,"COLORADO CIT"
"6618","411911",61,-96.55,29.7,"COLUMBUS    "
"6619","411956",76,-95.45,30.32,"CONROE      "
"6620","411974",784,-101.25,31.57,"COPE RANCH  "
"6621","412012",1366,-105.47,31.78,"CORNUDAS SER"
"6622","412014",3,-97.43,27.82,"CORPUS CHRIS"
"6623","412015",12,-97.5,27.77,"CORPUS CHRIS"
"6624","412019",130,-96.47,32.08,"CORSICANA   "
"6625","412050",141,-99.22,28.45,"COTULLA FAA "
"6626","412082",793,-102.33,31.4,"CRANE       "
"6627","412114",107,-95.47,31.32,"CROCKETT    "
"6628","412121",917,-101.25,33.65,"CROSBYTON   "
"6629","412160",177,-99.83,28.68,"CRYSTAL CITY"
"6630","412170",55,-97.28,29.07,"CUERO       "
"6631","412173",55,-97.32,29.13,"CUERO       "
"6632","412225",92,-94.72,32.92,"DAINGERFIELD"
"6633","412235",1219,-102.62,36.02,"DALHART 6 SW"
"6634","412239",1220,-102.58,36.02,"DALHART EXP "
"6635","412240",1218,-102.55,36.02,"DALHART MUNI"
"6636","412242",175,-97.03,32.9,"DALLAS-FT WO"
"6637","412244",153,-96.85,32.85,"DALLAS LOVE "
"6638","412266",21,-96.23,29.05,"DANEVANG 1W "
"6639","412352",122,-94.6,33.5,"DEKALB      "
"6640","412354",1150,-105.22,31.9,"DELL CITY 5 "
"6641","412360",334,-100.82,29.37,"DEL RIO INTL"
"6642","412394",186,-96.57,33.82,"DENISON DAM "
"6643","412403",201,-97.13,33.23,"DENTON      "
"6644","412404",189,-97.18,33.25,"DENTON 2 SE "
"6645","412444",177,-95.25,31.87,"DIALVILLE 2 "
"6646","412448",778,-100.83,33.62,"DICKENS     "
"6647","412458",174,-99.17,28.67,"DILLEY      "
"6648","412464",1177,-102.32,34.55,"DIMMITT 2 N "
"6649","412585",341,-97.98,30.22,"DRIPPING SPR"
"6650","412590",671,-102.12,30.05,"DRYDEN      "
"6651","412598",458,-98.33,32.1,"DUBLIN      "
"6652","412617",1114,-101.97,35.85,"DUMAS       "
"6653","412677",232,-97.45,32.88,"EAGLE MOUNTA"
"6654","412679",245,-100.48,28.7,"EAGLE PASS  "
"6655","412715",433,-98.8,32.4,"EASTLAND    "
"6656","412741",628,-99.85,31.22,"EDEN 1      "
"6657","412786",34,-96.28,29.2,"EL CAMPO    "
"6658","412794",1598,-105.93,31.83,"EL PASO 32 E"
"6659","412797",1194,-106.4,31.8,"EL PASO WSO "
"6660","412812",759,-100.7,30.97,"ELDORADO 11 "
"6661","412818",372,-98.92,34.03,"ELECTRA     "
"6662","412820",177,-97.37,30.35,"ELGIN       "
"6663","412902",168,-95.77,32.88,"EMORY       "
"6664","412906",180,-99.42,28.03,"ENCINAL     "
"6665","413000",12,-94.08,30.35,"EVADALE     "
"6666","413005",403,-98.15,31.47,"EVANT 1 SSW "
"6667","413033",1101,-106.15,31.5,"FABENS      "
"6668","413047",140,-96.17,31.72,"FAIRFIELD 3 "
"6669","413060",98,-99.13,26.55,"FALCON DAM  "
"6670","413063",37,-98.13,27.23,"FALFURRIAS  "
"6671","413133",134,-96.67,32.55,"FERRIS      "
"6672","413183",158,-97.12,29.67,"FLATONIA    "
"6673","413192",146,-95.35,32.2,"FLINT       "
"6674","413201",122,-98.17,29.13,"FLORESVILLE "
"6675","413214",970,-101.33,33.98,"FLOYDADA    "
"6676","413225",854,-100.13,36.43,"FOLLETT     "
"6677","413262",1487,-103.88,30.6,"FORT DAVIS  "
"6678","413266",1193,-105.85,31.3,"FORT HANCOCK"
"6679","413277",930,-102.88,30.88,"FORT STOCKTO"
"6680","413280",908,-102.87,30.88,"FORT STOCKTO"
"6681","413283",175,-97.05,32.83,"FORT WORTH G"
"6682","413284",215,-97.35,32.82,"FORT WORTH M"
"6683","413285",207,-97.33,32.75,"FORT WORTH W"
"6684","413286",201,-97.33,32.73,"FORT WORTH V"
"6685","413299",104,-98.82,28.47,"FOWLERTON   "
"6686","413321",140,-96.48,31.03,"FRANKLIN    "
"6687","413329",525,-98.87,30.28,"FREDERICKSBU"
"6688","413340",3,-95.33,28.95,"FREEPORT 2 N"
"6689","413341",162,-98.62,27.88,"FREER       "
"6690","413368",1223,-102.72,34.63,"FRIONA      "
"6691","413411",772,-101.45,32.77,"GAIL        "
"6692","413415",226,-97.13,33.62,"GAINESVILLE "
"6693","413420",265,-97.07,33.63,"GAINESVILLE "
"6694","413430",18,-94.8,29.3,"GALVESTON   "
"6695","413431",6,-94.85,29.27,"GALVESTON SC"
"6696","413445",802,-101.47,31.87,"GARDEN CITY "
"6697","413485",241,-97.75,31.43,"GATESVILLE 4"
"6698","413506",229,-97.68,30.63,"GEORGETOWN  "
"6699","413507",269,-97.72,30.68,"GEORGETOWN L"
"6700","413546",113,-94.95,32.7,"GILMER 2 W  "
"6701","413565",101,-94.95,32.53,"GLADEWATER 3"
"6702","413591",189,-97.75,32.23,"GLEN ROSE 2 "
"6703","413614",482,-98.57,31.45,"GOLDTHWAITE "
"6704","413618",49,-97.38,28.67,"GOLIAD      "
"6705","413622",92,-97.45,29.5,"GONZALES 1 N"
"6706","413668",317,-98.58,33.08,"GRAHAM      "
"6707","413673",220,-97.8,32.45,"GRANBURY 2 E"
"6708","413680",741,-102.87,31.35,"GRANDFALLS 3"
"6709","413686",165,-97.33,30.7,"GRANGER DAM "
"6710","413689",146,-95.48,31.48,"GRAPELAND   "
"6711","413691",180,-97.05,32.97,"GRAPEVINE DA"
"6712","413734",163,-96.12,33.15,"GREENVILLE  "
"6713","413770",143,-96.53,31.52,"GROESBECK   "
"6714","413778",98,-95.13,31.05,"GROVETON    "
"6715","413787",967,-101.4,36.25,"GRUVER      "
"6716","413828",540,-100.33,33.62,"GUTHRIE     "
"6717","413873",84,-96.95,29.47,"HALLETTSVILL"
"6718","413884",360,-98.12,31.7,"HAMILTON 1 N"
"6719","413943",12,-97.7,26.2,"HARLINGEN   "
"6720","413972",1110,-102.08,34.37,"HART        "
"6721","413992",488,-99.75,33.17,"HASKELL     "
"6722","414058",168,-98.68,27.3,"HEBBRONVILLE"
"6723","414080",76,-96.08,30.1,"HEMPSTEAD   "
"6724","414081",153,-94.8,32.15,"HENDERSON   "
"6725","414093",281,-98.2,33.8,"HENRIETTA   "
"6726","414098",1162,-102.4,34.82,"HEREFORD    "
"6727","414137",308,-98.02,32,"HICO        "
"6728","414182",192,-97.13,32.02,"HILLSBORO   "
"6729","414254",275,-99.15,29.33,"HONDO       "
"6730","414256",279,-99.17,29.35,"HONDO       "
"6731","414278",592,-99.57,31.85,"HORDS CREEK "
"6732","414300",31,-95.37,29.98,"HOUSTON INT'"
"6733","414305",13,-95.37,29.77,"HOUSTON WB C"
"6734","414307",26,-95.28,29.65,"HOUSTON WM H"
"6735","414328",18,-95.15,29.92,"HOUSTON SAN "
"6736","414348",497,-101.18,29.98,"HUDSPETH RIV"
"6737","414382",122,-95.57,30.73,"HUNTSVILLE  "
"6738","414471",299,-98.65,33.92,"IOWA PARK EX"
"6739","414483",137,-95.92,32.82,"LAKE TAWAKON"
"6740","414517",326,-98.17,33.22,"JACKSBORO   "
"6741","414523",98,-94.28,31.3,"BROADDUS    "
"6742","414525",174,-95.27,31.97,"JACKSONVILLE"
"6743","414563",88,-94,30.93,"JASPER      "
"6744","414570",613,-100.57,33.25,"JAYTON      "
"6745","414577",73,-94.33,32.78,"JEFFERSON   "
"6746","414591",156,-96.15,31.35,"JEWETT      "
"6747","414605",363,-98.4,30.28,"JOHNSON CITY"
"6748","414670",522,-99.77,30.48,"JUNCTION    "
"6749","414672",549,-101.12,30.15,"JUNO        "
"6750","414693",70,-94.15,32.68,"KARNACK 2 NW"
"6751","414696",107,-97.92,28.9,"KARNES CITY "
"6752","414705",137,-96.3,32.6,"KAUFMAN 3 SE"
"6753","414752",82,-97.85,28.82,"KENEDY      "
"6754","414770",1481,-104.1,31,"KENT 8 SE   "
"6755","414780",503,-99.13,30.03,"KERRVILLE   "
"6756","414782",543,-99.12,30.07,"KERRVILLE 3 "
"6757","414791",244,-97.72,31.12,"KILLEEN     "
"6758","414792",259,-97.68,31.08,"KILLEEN 3 S "
"6759","414810",18,-97.8,27.5,"KINGSVILLE  "
"6760","414819",55,-93.82,30.62,"KIRBYVILLE  "
"6761","414852",467,-99.82,33.42,"KNOX CITY   "
"6762","414903",85,-96.88,29.92,"LA GRANGE   "
"6763","414920",229,-99.85,28.93,"LA PRYOR    "
"6764","414931",1159,-106.6,31.98,"LA TUNA 1 S "
"6765","414950",744,-103.78,29.25,"LAJITAS     "
"6766","414974",641,-100.92,32.33,"LAKE COLORAD"
"6767","414978",323,-98.78,33.67,"LAKE KICKAPO"
"6768","414982",360,-99.15,33.75,"LAKE KEMP   "
"6769","415013",906,-101.93,32.7,"LAMESA 1 SSE"
"6770","415018",312,-98.18,31.05,"LAMPASAS    "
"6771","415048",393,-101.55,29.8,"LANGTRY     "
"6772","415057",145,-99.47,27.53,"LAREDO INTL "
"6773","415060",149,-99.47,27.52,"LAREDO 2    "
"6774","415094",153,-96.48,33.03,"LAVON DAM   "
"6775","415183",1083,-102.37,33.6,"LEVELLAND   "
"6776","415193",140,-97.02,30.42,"LEXINGTON   "
"6777","415196",11,-94.8,30.05,"LIBERTY     "
"6778","415228",168,-95.37,32.45,"LINDALE 5 SE"
"6779","415229",122,-94.37,33.02,"LINDEN      "
"6780","415247",741,-100.28,36.23,"LIPSCOMB    "
"6781","415263",1089,-102.32,33.92,"LITTLEFIELD "
"6782","415265",1058,-102.33,33.93,"LITTLEFIELD "
"6783","415271",58,-94.95,30.7,"LIVINGSTON 2"
"6784","415272",317,-98.68,30.75,"LLANO       "
"6785","415341",104,-94.72,32.47,"LONGVIEW    "
"6786","415348",124,-94.65,32.35,"LONGVIEW    "
"6787","415398",92,-95.45,31.13,"LOVELADY    "
"6788","415410",988,-101.8,33.58,"LUBBOCK 9 N "
"6789","415411",989,-101.83,33.65,"LUBBOCK REGI"
"6790","415424",84,-94.72,31.32,"LUFKIN ANGEL"
"6791","415429",121,-97.65,29.67,"LULING      "
"6792","415454",217,-98.8,29.23,"LYTLE 3 W   "
"6793","415477",73,-95.9,30.95,"MADISONVILLE"
"6794","415561",168,-97.92,30.4,"MANSFIELD DA"
"6795","415579",1235,-103.25,30.22,"MARATHON    "
"6796","415596",1430,-104.02,30.3,"MARFA "
"6797","415611",122,-96.92,31.32,"MARLIN 3 NE "
"6798","415618",107,-94.35,32.53,"MARSHALL    "
"6799","415650",470,-99.22,30.75,"MASON       "
"6800","415658",717,-100.82,34.02,"MATADOR     "
"6801","415659",3,-95.97,28.7,"MATAGORDA 2 "
"6802","415661",34,-97.88,28.07,"MATHIS 4 SSW"
"6803","415670",9,-96.47,28.92,"MAURBRO     "
"6804","415701",37,-98.22,26.2,"MCALLEN     "
"6805","415702",32,-98.23,26.18,"MCALLEN MILL"
"6806","415707",747,-102.2,31.13,"MCCAMEY     "
"6807","415721",67,-98.38,26.48,"MC COOK     "
"6808","415742",497,-99.25,29.8,"MEDINA 2 W  "
"6809","415757",217,-97.42,31.43,"MC GREGOR   "
"6810","415766",186,-96.63,33.2,"MC KINNEY 3 "
"6811","415770",872,-100.6,35.23,"MC LEAN     "
"6812","415821",631,-100.53,34.72,"MEMPHIS     "
"6813","415822",598,-99.8,30.92,"MENARD      "
"6814","415836",24,-97.9,26.07,"MERCEDES 6 S"
"6815","415859",662,-100.82,31.25,"MERTZON     "
"6816","415869",163,-96.48,31.68,"MEXIA       "
"6817","415875",840,-100.63,35.7,"MIAMI       "
"6818","415888",823,-101.83,31.63,"MIDKIFF     "
"6819","415890",871,-102.2,31.93,"MIDLAND REGI"
"6820","415891",836,-102.02,32.02,"MIDLAND 4 EN"
"6821","415956",119,-95.37,32.72,"MINEOLA 8 EN"
"6822","415958",286,-98.07,32.78,"MINERAL WELL"
"6823","415972",43,-98.32,26.22,"MISSION 4 W "
"6824","415999",799,-102.88,31.58,"MONAHANS    "
"6825","416014",329,-97.75,33.67,"MONTAGUE    "
"6826","416074",1150,-102.77,33.72,"MORTON      "
"6827","416104",2071,-104,30.67,"MOUNT LOCKE "
"6828","416108",128,-94.97,33.18,"MOUNT PLEASA"
"6829","416119",146,-95.23,33.18,"MOUNT VERNON"
"6830","416135",1166,-102.73,34.23,"MULESHOE 1  "
"6831","416137",1140,-102.78,33.95,"MULESHOE NWR"
"6832","416146",451,-99.63,33.45,"MUNDAY      "
"6833","416176",134,-94.63,31.6,"NACOGDOCHES "
"6834","416177",134,-94.63,31.62,"NACOGDOCHES "
"6835","416205",214,-98.87,29.2,"NATALIA     "
"6836","416210",138,-96.7,31.95,"NAVARRO MILL"
"6837","416276",216,-98.12,29.73,"NEW BRAUNFEL"
"6838","416286",21,-95.92,29.27,"NEW GULF    "
"6839","416339",58,-93.77,30.85,"NEWTON      "
"6840","416368",122,-97.77,29.27,"NIXON       "
"6841","416499",598,-100.48,31.47,"O C FISHER D"
"6842","416636",360,-98.75,33.38,"OLNEY       "
"6843","416644",1101,-102.13,34.18,"OLTON       "
